Datetime,KWH_ENERGIA
2024-09-01 00:00:00,0.00024338592
2024-09-01 01:00:00,0.00024338592
2024-09-01 02:00:00,0.00024338592
2024-09-01 03:00:00,0.00024338592
2024-09-01 04:00:00,0.00024338592
2024-09-01 05:00:00,0.00024338592
2024-09-01 06:00:00,0.00024338592
2024-09-01 07:00:00,0.00024338592
2024-09-01 08:00:00,0.035832282
2024-09-01 09:00:00,5.923622
2024-09-01 10:00:00,12.122591
2024-09-01 11:00:00,15.063914
2024-09-01 12:00:00,12.951046
2024-09-01 13:00:00,12.390053
2024-09-01 14:00:00,12.022223
2024-09-01 15:00:00,13.15599
2024-09-01 16:00:00,14.173686
2024-09-01 17:00:00,15.925884
2024-09-01 18:00:00,18.479546
2024-09-01 19:00:00,19.468777
2024-09-01 20:00:00,12.548113
2024-09-01 21:00:00,0.4753468
2024-09-01 22:00:00,0.00024338592
2024-09-01 23:00:00,0.00024338592
2024-09-02 00:00:00,0.00024338592
2024-09-02 01:00:00,0.00024338592
2024-09-02 02:00:00,0.00024338592
2024-09-02 03:00:00,0.00024338592
2024-09-02 04:00:00,0.00024338592
2024-09-02 05:00:00,0.00024338592
2024-09-02 06:00:00,0.00024338592
2024-09-02 07:00:00,0.00024338592
2024-09-02 08:00:00,0.17319715
2024-09-02 09:00:00,7.4580593
2024-09-02 10:00:00,37.778778
2024-09-02 11:00:00,72.432724
2024-09-02 12:00:00,110.66542
2024-09-02 13:00:00,115.98027
2024-09-02 14:00:00,119.374756
2024-09-02 15:00:00,119.55744
2024-09-02 16:00:00,112.73078
2024-09-02 17:00:00,102.26015
2024-09-02 18:00:00,85.14818
2024-09-02 19:00:00,46.341473
2024-09-02 20:00:00,22.531479
2024-09-02 21:00:00,0.17635725
2024-09-02 22:00:00,0.00024338592
2024-09-02 23:00:00,0.00024338592
2024-09-03 00:00:00,0.00024338592
2024-09-03 01:00:00,0.00024338592
2024-09-03 02:00:00,0.00024338592
2024-09-03 03:00:00,0.00024338592
2024-09-03 04:00:00,0.00024338592
2024-09-03 05:00:00,0.00024338592
2024-09-03 06:00:00,0.00024338592
2024-09-03 07:00:00,0.00024338592
2024-09-03 08:00:00,0.116081096
2024-09-03 09:00:00,6.8694663
2024-09-03 10:00:00,38.45142
2024-09-03 11:00:00,76.803276
2024-09-03 12:00:00,112.41044
2024-09-03 13:00:00,117.3392
2024-09-03 14:00:00,122.07047
2024-09-03 15:00:00,119.33919
2024-09-03 16:00:00,100.77976
2024-09-03 17:00:00,86.79541
2024-09-03 18:00:00,69.80754
2024-09-03 19:00:00,37.022045
2024-09-03 20:00:00,17.568937
2024-09-03 21:00:00,0.16999795
2024-09-03 22:00:00,0.00024338592
2024-09-03 23:00:00,0.00024338592
2024-09-04 00:00:00,0.00024338592
2024-09-04 01:00:00,0.00024338592
2024-09-04 02:00:00,0.00024338592
2024-09-04 03:00:00,0.00024338592
2024-09-04 04:00:00,0.00024338592
2024-09-04 05:00:00,0.00024338592
2024-09-04 06:00:00,0.00024338592
