Datetime,KWH_ENERGIA
2024-09-01 00:00:00,0.2134214977924918
2024-09-01 01:00:00,0.0916824916468777
2024-09-01 02:00:00,-0.06901977373565273
2024-09-01 03:00:00,-0.027010390457007538
2024-09-01 04:00:00,-0.07364053003182564
2024-09-01 05:00:00,-0.1110674731369247
2024-09-01 06:00:00,-0.05598291273080509
2024-09-01 07:00:00,-0.07961813975010663
2024-09-01 08:00:00,0.9190613122714695
2024-09-01 09:00:00,6.3299039569915525
2024-09-01 10:00:00,30.17852111043265
2024-09-01 11:00:00,27.75953095030201
2024-09-01 12:00:00,18.47456926872039
2024-09-01 13:00:00,57.70775560414376
2024-09-01 14:00:00,69.03434559254849
2024-09-01 15:00:00,17.50646776841296
2024-09-01 16:00:00,16.65267942060104
2024-09-01 17:00:00,13.763090307964116
2024-09-01 18:00:00,8.948545003029887
2024-09-01 19:00:00,17.95633243221187
2024-09-01 20:00:00,13.949159125026602
2024-09-01 21:00:00,1.2660415081141694
2024-09-01 22:00:00,-0.2316299115634411
2024-09-01 23:00:00,-0.17823935902588697
2024-09-02 00:00:00,0.09409855032131118
2024-09-02 01:00:00,-0.09012241817553071
2024-09-02 02:00:00,-0.09069103567444138
2024-09-02 03:00:00,-0.14777986129099802
2024-09-02 04:00:00,-0.05299516963635817
2024-09-02 05:00:00,-0.0421834870528322
2024-09-02 06:00:00,-0.265507851904884
2024-09-02 07:00:00,-0.18877051481857143
2024-09-02 08:00:00,0.2027338074802187
2024-09-02 09:00:00,7.153418484421974
2024-09-02 10:00:00,31.741464940083432
2024-09-02 11:00:00,82.46981438354543
2024-09-02 12:00:00,107.85395348492186
2024-09-02 13:00:00,96.09009093240805
2024-09-02 14:00:00,115.74328545461519
2024-09-02 15:00:00,124.25934107999869
2024-09-02 16:00:00,122.25144186981017
2024-09-02 17:00:00,103.18130027895322
2024-09-02 18:00:00,90.33218003644559
2024-09-02 19:00:00,50.58906639956351
2024-09-02 20:00:00,26.39043965523912
2024-09-02 21:00:00,2.143868846422516
2024-09-02 22:00:00,0.21706591210118248
2024-09-02 23:00:00,-0.050085416074979155
2024-09-03 00:00:00,0.3044527030237142
2024-09-03 01:00:00,0.11145618679956912
2024-09-03 02:00:00,0.07989719637637258
2024-09-03 03:00:00,-0.26820648128757996
2024-09-03 04:00:00,-0.26820648128757996
2024-09-03 05:00:00,-0.2684944308254292
2024-09-03 06:00:00,-0.11849803718918177
2024-09-03 07:00:00,-0.2061943775449852
2024-09-03 08:00:00,0.4500942132990271
2024-09-03 09:00:00,8.142417960428297
2024-09-03 10:00:00,30.84519300316047
2024-09-03 11:00:00,51.22925116947853
2024-09-03 12:00:00,101.47653364346213
2024-09-03 13:00:00,125.40193499937632
2024-09-03 14:00:00,126.63696955911621
2024-09-03 15:00:00,124.43327284046872
2024-09-03 16:00:00,105.39914289755002
2024-09-03 17:00:00,95.69728993310888
2024-09-03 18:00:00,79.77466345963505
2024-09-03 19:00:00,45.15194559155619
2024-09-03 20:00:00,8.787252205499486
2024-09-03 21:00:00,2.8343124009483707
2024-09-03 22:00:00,0.5848609472981868
2024-09-03 23:00:00,-0.35420846785729854
2024-09-04 00:00:00,0.01922222423639927
2024-09-04 01:00:00,-0.053293334588948985
2024-09-04 02:00:00,-0.11902116093489476
2024-09-04 03:00:00,-0.2575890982081364
2024-09-04 04:00:00,-0.30400880420727433
2024-09-04 05:00:00,-0.15342414240744337
2024-09-04 06:00:00,-0.15342414240744337
2024-09-04 07:00:00,-0.05715024445234991
2024-09-04 08:00:00,0.39310767522160706
2024-09-04 09:00:00,7.219629486383748
2024-09-04 10:00:00,31.600456408548723
2024-09-04 11:00:00,53.26064987973433
2024-09-04 12:00:00,72.23304805777371
2024-09-04 13:00:00,85.30907374589957
2024-09-04 14:00:00,98.38037603801831
2024-09-04 15:00:00,70.06254585259794
2024-09-04 16:00:00,110.80751351602125
2024-09-04 17:00:00,108.62755887326416
2024-09-04 18:00:00,65.35781069108083
2024-09-04 19:00:00,31.825678817070692
2024-09-04 20:00:00,17.987835782566318
2024-09-04 21:00:00,2.5337691075022906
2024-09-04 22:00:00,-0.19399117320115214
2024-09-04 23:00:00,-0.11078700394904083
2024-09-05 00:00:00,-0.35305876935590136
2024-09-05 01:00:00,-0.25799370712659886
2024-09-05 02:00:00,-0.09811739651702149
2024-09-05 03:00:00,-0.21594351054588318
2024-09-05 04:00:00,-0.23841145002089148
2024-09-05 05:00:00,-0.26753895119181637
2024-09-05 06:00:00,-0.2242216551810693
2024-09-05 07:00:00,0.14070347101584157
2024-09-05 08:00:00,0.3573880605155958
2024-09-05 09:00:00,6.548961149306896
2024-09-05 10:00:00,39.19763592778931
2024-09-05 11:00:00,72.98041814080443
2024-09-05 12:00:00,97.92304058256623
2024-09-05 13:00:00,91.83253747269468
2024-09-05 14:00:00,120.76679588734255
2024-09-05 15:00:00,118.23174451408346
2024-09-05 16:00:00,121.91941874374716
2024-09-05 17:00:00,74.69956718243454
2024-09-05 18:00:00,71.78792191732082
2024-09-05 19:00:00,42.79610353737992
2024-09-05 20:00:00,11.209680580275098
2024-09-05 21:00:00,0.22734887646369867
2024-09-05 22:00:00,-0.820687816514174
2024-09-05 23:00:00,-0.8122062776929887
2024-09-06 00:00:00,0.09386849576962022
2024-09-06 01:00:00,0.057094245479931166
2024-09-06 02:00:00,-0.24040173872849302
2024-09-06 03:00:00,0.0077690021362605555
2024-09-06 04:00:00,-0.015133929367858276
2024-09-06 05:00:00,-0.0057017476546020185
2024-09-06 06:00:00,-0.1654159845160123
2024-09-06 07:00:00,-0.13789339901179543
2024-09-06 08:00:00,0.0011736954949772838
2024-09-06 09:00:00,8.387531080121493
2024-09-06 10:00:00,40.4384840039859
2024-09-06 11:00:00,75.25913749933521
2024-09-06 12:00:00,98.82734680699629
2024-09-06 13:00:00,129.07549633056396
2024-09-06 14:00:00,136.15144653002596
2024-09-06 15:00:00,130.6796974387641
2024-09-06 16:00:00,123.93941834325666
2024-09-06 17:00:00,95.94091404869641
2024-09-06 18:00:00,74.20331522749603
2024-09-06 19:00:00,46.59780322050309
2024-09-06 20:00:00,16.06579288141057
2024-09-06 21:00:00,1.8979139355372956
2024-09-06 22:00:00,0.1431875507158551
2024-09-06 23:00:00,0.08884721825471012
2024-09-07 00:00:00,-0.4908360690912893
2024-09-07 01:00:00,-0.3907074924407032
2024-09-07 02:00:00,-0.052323253208133344
2024-09-07 03:00:00,-0.22876274324693485
2024-09-07 04:00:00,-1.7399533414116921
2024-09-07 05:00:00,-0.20530020184065206
2024-09-07 06:00:00,-0.03670883871994282
2024-09-07 07:00:00,-0.03253406505987294
2024-09-07 08:00:00,-0.09392754234157212
2024-09-07 09:00:00,7.667270538123652
2024-09-07 10:00:00,36.95834730552137
2024-09-07 11:00:00,13.375448274166125
2024-09-07 12:00:00,15.96193321102377
