Datetime,KWH_ENERGIA
2024-09-01 00:00:00,0.0
2024-09-01 01:00:00,0.0
2024-09-01 02:00:00,0.0
2024-09-01 03:00:00,0.0
2024-09-01 04:00:00,0.0
2024-09-01 05:00:00,0.0
2024-09-01 06:00:00,0.0
2024-09-01 07:00:00,0.23665340909089783
2024-09-01 08:00:00,0.49330681817713906
2024-09-01 09:00:00,9.816126436777175
2024-09-01 10:00:00,16.34125073056709
2024-09-01 11:00:00,14.4480000000156
2024-09-01 12:00:00,38.89609887804522
2024-09-01 13:00:00,53.61328813558684
2024-09-01 14:00:00,79.75447457627168
2024-09-01 15:00:00,0.0
2024-09-01 16:00:00,2.2279999999911526
2024-09-01 17:00:00,7.1940000000293365
2024-09-01 18:00:00,6.703999999992083
2024-09-01 19:00:00,10.230000000004656
2024-09-01 20:00:00,17.79800000000978
2024-09-01 21:00:00,0.006000000005587921
2024-09-01 22:00:00,-0.0059999999939464
2024-09-01 23:00:00,0.0
2024-09-02 00:00:00,0.0
2024-09-02 01:00:00,0.0
2024-09-02 02:00:00,0.0
2024-09-02 03:00:00,0.0
2024-09-02 04:00:00,0.0
2024-09-02 05:00:00,0.0
2024-09-02 06:00:00,0.0
2024-09-02 07:00:00,0.0
2024-09-02 08:00:00,0.2900000000023283
2024-09-02 09:00:00,6.319999999995344
2024-09-02 10:00:00,42.93400000000838
2024-09-02 11:00:00,70.39000000000233
2024-09-02 12:00:00,114.59000000001397
2024-09-02 13:00:00,120.59400000001185
2024-09-02 14:00:00,101.50200000000186
2024-09-02 15:00:00,103.2759999999893
2024-09-02 16:00:00,121.53400000000838
2024-09-02 17:00:00,109.86799999998182
2024-09-02 18:00:00,97.04000000003724
2024-09-02 19:00:00,62.44000000000233
2024-09-02 20:00:00,25.04999999998836
2024-09-02 21:00:00,2.295999999996275
2024-09-02 22:00:00,3.417999999993481
2024-09-02 23:00:00,0.0
2024-09-03 00:00:00,0.0
2024-09-03 01:00:00,0.0
2024-09-03 02:00:00,0.0
2024-09-03 03:00:00,0.0
2024-09-03 04:00:00,0.0
2024-09-03 05:00:00,0.0
2024-09-03 06:00:00,0.05800000000162982
2024-09-03 07:00:00,0.15999999996274702
2024-09-03 08:00:00,0.1999999999534338
2024-09-03 09:00:00,4.190000000002328
2024-09-03 10:00:00,32.60712429379062
2024-09-03 11:00:00,55.19199999999837
2024-09-03 12:00:00,99.66000000000349
2024-09-03 13:00:00,116.04399999999441
2024-09-03 14:00:00,126.38000000000466
2024-09-03 15:00:00,112.322231638409
2024-09-03 16:00:00,92.64200000000419
2024-09-03 17:00:00,97.92800000002607
2024-09-03 18:00:00,79.93199999999487
2024-09-03 19:00:00,55.18999999999069
2024-09-03 20:00:00,27.855999999993948
2024-09-03 21:00:00,2.4739999999990685
2024-09-03 22:00:00,1.064000000001397
2024-09-03 23:00:00,-0.01999999999534336
2024-09-04 00:00:00,-0.00999999999767168
2024-09-04 01:00:00,0.0
2024-09-04 02:00:00,0.0
2024-09-04 03:00:00,0.0
2024-09-04 04:00:00,0.0
2024-09-04 05:00:00,0.0
2024-09-04 06:00:00,0.03600000001024452
